id,element,name,highway,bicycle,cycleway,cycleway:left,cycleway:right,cycleway:both,cyclestreet,oneway,oneway:bicycle,foot,segregated,surface,lit,maxspeed,source_query,BUURTCODE,BUURTNAAM,intersected_length_m
7161989,way,,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},514,'t Hool,8.522620957979921
7161989,way,,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},515,Winkelcentrum,33.563350513791214
7162371,way,Europalaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},425,Rapenland,25.684860973939646
7162451,way,Vijfkamplaan,cycleway,,,,,,,no,,yes,,,,,{'highway': 'cycleway'},511,Driehoeksbos,172.08679731073428
7162571,way,Roelantlaan,cycleway,,,,,,,,,,,paved,yes,,{'highway': 'cycleway'},531,Woenselse Heide,325.9529557387598
7162602,way,,cycleway,,,,,,,no,,,,,yes,,{'highway': 'cycleway'},511,Driehoeksbos,31.850829697141123
7162602,way,,cycleway,,,,,,,no,,,,,yes,,{'highway': 'cycleway'},531,Woenselse Heide,11.713347559843609
7163022,way,,cycleway,,,,,,,,,,,,,,{'highway': 'cycleway'},533,Blixembosch-West,69.58550692052158
7163060,way,,cycleway,,,,,,,,,,,,,,{'highway': 'cycleway'},533,Blixembosch-West,66.04475104799712
7163065,way,Daniel Defoelaan,cycleway,,,,,,,no,,yes,,asphalt,yes,,{'highway': 'cycleway'},534,Blixembosch-Oost,207.7607370065711
7163066,way,,cycleway,,,,,,,,,,,paving_stones,,,{'highway': 'cycleway'},534,Blixembosch-Oost,10.884177333092223
7163215,way,Hondsruglaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},533,Blixembosch-West,24.43250342938945
7163215,way,Hondsruglaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},531,Woenselse Heide,9.716815832233543
7163220,way,Tempellaan,cycleway,,,,,,,no,,,,,yes,,{'highway': 'cycleway'},532,Tempel,113.96357704319107
7163253,way,,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},534,Blixembosch-Oost,87.9554386507669
7163257,way,,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},534,Blixembosch-Oost,87.44244016859285
7163309,way,Aanschot,cycleway,,,,,,,no,,yes,no,asphalt,yes,,{'highway': 'cycleway'},534,Blixembosch-Oost,183.6935000726213
7163636,way,Spaaihoefweg,cycleway,,,,,,,,,yes,,paving_stones,yes,30,{'highway': 'cycleway'},523,Achtse Barrier-Spaaihoef,71.65488149688296
7163657,way,Abbevillelaan,cycleway,,,,,,,no,,,,,,,{'highway': 'cycleway'},524,Achtse Barrier-Hoeven,67.67775601921682
7163721,way,Caenlaan,cycleway,,,,,,,no,,,,paved,,,{'highway': 'cycleway'},524,Achtse Barrier-Hoeven,11.598491275388783
7163823,way,Avrancheslaan,cycleway,,,,,,,,,yes,,,,,{'highway': 'cycleway'},524,Achtse Barrier-Hoeven,6.112423973884239
7163914,way,Toulousehof,cycleway,,,,,,,no,,yes,,paving_stones,no,,{'highway': 'cycleway'},522,Achtse Barrier-Gunterslaer,42.88656330300551
7163954,way,Perpignanlaan,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},522,Achtse Barrier-Gunterslaer,45.55226754811136
7163982,way,Spaaihoefweg,cycleway,,,,,,,,,,,paving_stones,yes,30,{'highway': 'cycleway'},523,Achtse Barrier-Spaaihoef,49.6950371460204
7164015,way,Ardèchelaan,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},524,Achtse Barrier-Hoeven,6.288286010608825
7164026,way,Spaaihoefweg,cycleway,,crossing,,,,,yes,,yes,,asphalt,,,{'highway': 'cycleway'},523,Achtse Barrier-Spaaihoef,10.819154407646288
7164026,way,Spaaihoefweg,cycleway,,crossing,,,,,yes,,yes,,asphalt,,,{'highway': 'cycleway'},521,Kerkdorp Acht,19.57078066040335
7164090,way,,cycleway,,,,,,,no,,,,,,,{'highway': 'cycleway'},524,Achtse Barrier-Hoeven,9.279181531460024
7164118,way,Boschdijk,cycleway,,,,,,,,,yes,no,asphalt,yes,,{'highway': 'cycleway'},520,Kapelbeemd,94.24490096338576
7164378,way,,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},522,Achtse Barrier-Gunterslaer,7.689893559216226
7164378,way,,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},523,Achtse Barrier-Spaaihoef,18.11116160044467
7164514,way,,cycleway,,,,,,,,,yes,,,yes,,{'highway': 'cycleway'},522,Achtse Barrier-Gunterslaer,38.111400391907154
7164678,way,Jacob van Campenweg,cycleway,,,,,,,no,,yes,,,,,{'highway': 'cycleway'},511,Driehoeksbos,55.358412666293965
7164860,way,Oirschotsedijk,cycleway,,,,,,,,,,,asphalt,,,{'highway': 'cycleway'},626,Wielewaal,0.21215296106787207
7164975,way,,cycleway,designated,,,,,,,,designated,no,asphalt,yes,,{'highway': 'cycleway'},721,Genderdal,87.99238533572864
7165030,way,,cycleway,designated,,,,,,,,designated,no,asphalt,yes,,{'highway': 'cycleway'},721,Genderdal,59.48117010262212
7165180,way,Genneperweg,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},726,Gennep,7.570043953174006
7165216,way,,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},721,Genderdal,70.33642693338544
7166020,way,Julianastraat,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},112,Bergen,13.095364904752994
7166048,way,'t Vonderke,cycleway,,,,,,,,,use_sidepath,,paving_stones,yes,,{'highway': 'cycleway'},611,"Eliasterrein, Vonderkwartier",35.10589058621599
7166182,way,Steenstraat,cycleway,,,,,,,yes,,yes,,paving_stones,yes,,{'highway': 'cycleway'},410,Limbeek-Zuid,95.34577069772617
7166232,way,Kruisstraattunnel,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,62.80091999999868
7166657,way,Marconilaan,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},421,Woensel-West,38.53545941372796
7166708,way,,cycleway,,,,,,,,,yes,no,asphalt,yes,,{'highway': 'cycleway'},615,Schoot,19.004935769934143
7166720,way,,cycleway,,,,,,,,,yes,no,asphalt,yes,,{'highway': 'cycleway'},615,Schoot,18.935678621303726
7167065,way,,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},611,"Eliasterrein, Vonderkwartier",0.3717206281072062
7167065,way,,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},613,Engelsbergen,77.27522602326371
7167196,way,,cycleway,,,,,,,,,yes,no,paving_stones,yes,,{'highway': 'cycleway'},612,Philipsdorp,23.066669982200363
7167466,way,,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},615,Schoot,68.58058316073767
7167502,way,Jacob Oppenheimstraat,cycleway,,,,,,,,,,,paving_stones,yes,30,{'highway': 'cycleway'},622,Het Ven,8.266206277982313
7167610,way,Rijstenweg,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},622,Het Ven,7.273633461331317
7167772,way,Noord Brabantlaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},623,Lievendaal,147.0163980615479
7168185,way,Mensinge,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},732,Hanevoet,43.63365233842966
7168230,way,Biljoen,cycleway,,,,,,,,,,,,,,{'highway': 'cycleway'},732,Hanevoet,68.20661193463891
7168239,way,Mensinge,cycleway,,,,,,,no,,,,paving_stones,,,{'highway': 'cycleway'},732,Hanevoet,58.0827828453567
7168253,way,,cycleway,,,,,,,,,,,paving_stones,,,{'highway': 'cycleway'},732,Hanevoet,140.76184451378685
7168261,way,Mensinge,cycleway,,,,,,,,,,,paving_stones,,,{'highway': 'cycleway'},732,Hanevoet,73.11892951994133
7168335,way,Karel de Grotelaan,cycleway,,,,,,,,,,,asphalt,yes,30,{'highway': 'cycleway'},721,Genderdal,82.11394907463318
7168403,way,,cycleway,designated,,,,,,,,designated,no,asphalt,yes,,{'highway': 'cycleway'},721,Genderdal,40.7575782898786
7168424,way,,cycleway,designated,,,,,,,,designated,no,asphalt,yes,,{'highway': 'cycleway'},721,Genderdal,113.38886130120972
7168451,way,,cycleway,designated,,,,,,,,designated,no,asphalt,yes,,{'highway': 'cycleway'},721,Genderdal,51.04240396403892
7168495,way,,cycleway,,,,,,,,,,,paving_stones,,,{'highway': 'cycleway'},732,Hanevoet,75.26111832233383
7168509,way,Karel de Grotelaan,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},721,Genderdal,84.51710705337172
7168664,way,,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},722,Blaarthem,9.92590796120533
7168664,way,,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},721,Genderdal,19.931762458095207
7168792,way,Fijenhof,cycleway,,,,,,,yes,,,,asphalt,,,{'highway': 'cycleway'},621,Hurk,12.303743977268827
7168903,way,,cycleway,,,,,,,no,,,,asphalt,no,,{'highway': 'cycleway'},732,Hanevoet,9.575346372417432
7168903,way,,cycleway,,,,,,,no,,,,asphalt,no,,{'highway': 'cycleway'},733,Ooievaarsnest,10.548132310003504
7176535,way,,cycleway,,,,,,,,,,,,,,{'highway': 'cycleway'},633,Grasrijk,10.452003561249409
7176608,way,Zandzwaluw,cycleway,designated,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},634,Zandrijk,119.5862352202685
7176660,way,Welschapsedijk,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},632,Meerbos,589.6071541904789
7176678,way,,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},632,Meerbos,181.77388392305312
7176727,way,Welschapsedijk,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},632,Meerbos,556.9041161784198
7178471,way,Jan Olieslagersweg,cycleway,,,,,,,no,,,,,yes,,{'highway': 'cycleway'},637,Flight Forum,46.21199333946113
7178507,way,Haringvliet,cycleway,,,,,,,no,,,,,,,{'highway': 'cycleway'},521,Kerkdorp Acht,11.598309782786211
7178508,way,Haringvliet,cycleway,,,,,,,no,,,,,,,{'highway': 'cycleway'},521,Kerkdorp Acht,17.753727514879092
7178546,way,Tegenboschweg,cycleway,,,,,,,,,,,asphalt,,,{'highway': 'cycleway'},626,Wielewaal,215.7958012067484
7823149,way,Aanschot,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},534,Blixembosch-Oost,130.15962692738657
7823678,way,Hondsruglaan,cycleway,,,,,,,no,,yes,,paving_stones,yes,,{'highway': 'cycleway'},533,Blixembosch-West,144.81654577267224
8025605,way,Roostenlaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},225,Eikenburg,10.964130781046066
8025605,way,Roostenlaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},222,Gerardusplein,34.600882600087246
8025605,way,Roostenlaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},221,Kerstroosplein,3.368218574546801
8025607,way,Roostenlaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},221,Kerstroosplein,59.378557446072485
8025607,way,Roostenlaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},224,Roosten,10.969863452127418
8025707,way,Ehrlichpad,cycleway,,,,,,,no,,,,,,,{'highway': 'cycleway'},225,Eikenburg,0.24715881441149587
8025707,way,Ehrlichpad,cycleway,,,,,,,no,,,,,,,{'highway': 'cycleway'},224,Roosten,20.10274109830706
8025781,way,Leenderfietspad,cycleway,,,,,,,no,,,,,,,{'highway': 'cycleway'},224,Roosten,502.1069128430331
8025816,way,Floralaan West,cycleway,,,,,,,yes,,yes,,paving_stones,yes,,{'highway': 'cycleway'},222,Gerardusplein,38.174406769763024
8025816,way,Floralaan West,cycleway,,,,,,,yes,,yes,,paving_stones,yes,,{'highway': 'cycleway'},221,Kerstroosplein,312.5516040158204
8031222,way,Vestdijktunnel,cycleway,,,,,,,no,,yes,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,44.45044553970419
8031224,way,Vestdijktunnel,cycleway,,,,,,,no,,yes,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,9.642201024404697
8168805,way,Parépad,cycleway,,,,,,,no,,,,,,,{'highway': 'cycleway'},224,Roosten,123.4042516436817
8168806,way,,cycleway,,,,,,,,,,,,,,{'highway': 'cycleway'},224,Roosten,63.16901281023378
8585298,way,,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},115,TU-terrein,85.26589104927697
8599692,way,Vestdijktunnel,cycleway,,,,,,,no,,yes,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,87.61140316364933
9072971,way,,cycleway,,,,,,,,,,,,yes,,{'highway': 'cycleway'},336,Karpen,6.820725247773051
9073136,way,Sumatralaan,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},336,Karpen,487.2629497589837
9380799,way,Insulindelaan,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},335,'t Hofke,281.43358730587397
9380800,way,Berenkuil,cycleway,,,,,,,yes,,yes,,asphalt,yes,,{'highway': 'cycleway'},335,'t Hofke,26.93808425479675
9380800,way,Berenkuil,cycleway,,,,,,,yes,,yes,,asphalt,yes,,{'highway': 'cycleway'},115,TU-terrein,6.432005091523966
9380802,way,Berenkuil,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},115,TU-terrein,23.221969611925832
9380804,way,Berenkuil,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},115,TU-terrein,22.931434972232857
9381164,way,Insulindelaan,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},115,TU-terrein,114.68898311959543
9381166,way,Eisenhowerlaan,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},336,Karpen,137.07479509110183
9708774,way,Boschdijktunnel,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,108.35193139125663
9708774,way,Boschdijktunnel,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},113,Witte Dame,23.112815450693322
9708776,way,Boschdijktunnel,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},113,Witte Dame,92.41262187441706
9709189,way,John F. Kennedylaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},433,Hondsheuvels,319.46686728598866
10118045,way,,cycleway,yes,,,,,,,,yes,,dirt,,,{'highway': 'cycleway'},334,Urkhoven,8.662602855356385
10118050,way,Jeroen Boschlaan,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},321,Doornakkers-West,128.5461032024942
10118051,way,,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},321,Doornakkers-West,108.72169032768696
10119286,way,,cycleway,,,,,,,,,,,paving_stones,,,{'highway': 'cycleway'},321,Doornakkers-West,23.72805678334149
10119288,way,Tongelresestraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},321,Doornakkers-West,59.15623781855356
10119290,way,Tongelresestraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},321,Doornakkers-West,20.29814607002941
10119290,way,Tongelresestraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},312,Lakerlopen,72.85911706274865
10119290,way,Tongelresestraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},311,Villapark,18.994979191386424
10119293,way,Zandstraat,cycleway,,,,,,,,,,,,yes,,{'highway': 'cycleway'},311,Villapark,10.229516976902392
10119707,way,,cycleway,,,,,,,no,,yes,,sand,,,{'highway': 'cycleway'},334,Urkhoven,19.341599140753694
10881061,way,van Oldenbarneveltlaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},336,Karpen,11.506565420715706
10881061,way,van Oldenbarneveltlaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},337,Koudenhoven,7.64082047184645
11499049,way,Vestdijktunnel,cycleway,,,,,,,no,,yes,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,110.37359107844841
11499050,way,,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},414,Woenselse Watermolen,38.89224356261981
11499056,way,,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,14.01186508427906
11499057,way,,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,79.22985928555181
11499060,way,,cycleway,,,,,,,no,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},612,Philipsdorp,15.968566625711961
11499060,way,,cycleway,,,,,,,no,,use_sidepath,,asphalt,yes,,{'highway': 'cycleway'},113,Witte Dame,21.418178099828758
11499061,way,Fellenoord,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},410,Limbeek-Zuid,141.0417289926188
11499063,way,Zernikestraat,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},411,Limbeek-Noord,57.93350711627886
11499977,way,Boschdijk,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},411,Limbeek-Noord,13.794681079902148
11499977,way,Boschdijk,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},410,Limbeek-Zuid,2.369839039989392
11651852,way,,cycleway,,,,,,,yes,,use_sidepath,,paving_stones,yes,,{'highway': 'cycleway'},113,Witte Dame,39.56597892123122
11651854,way,Fellenoord,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},114,Fellenoord,35.7896412669345
11651855,way,Elisabethtunnel,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},410,Limbeek-Zuid,42.27988886149064
11651855,way,Elisabethtunnel,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},612,Philipsdorp,56.29642865611902
11652275,way,Kruisstraattunnel,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},114,Fellenoord,83.34326501210327
11652275,way,Kruisstraattunnel,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},413,Gildebuurt,1.8542570754617456
11939849,way,Bert Oosterboschpad,cycleway,,,,,,,,,yes,no,asphalt,,,{'highway': 'cycleway'},544,Heesterakker,20.726782736167426
12118082,way,Schuurstraat,cycleway,,,,,,,,,,,asphalt,,,{'highway': 'cycleway'},334,Urkhoven,98.59380824600251
12120450,way,,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},410,Limbeek-Zuid,11.076262682656285
12132080,way,Jungfrau,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},511,Driehoeksbos,19.50171709094137
12132081,way,Estafettelaan,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},511,Driehoeksbos,28.536019165295105
12132083,way,Estafettelaan,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},511,Driehoeksbos,112.46793656920465
12163889,way,,cycleway,,,,,,,no,,yes,,asphalt,yes,,{'highway': 'cycleway'},524,Achtse Barrier-Hoeven,375.25242102977745
12163889,way,,cycleway,,,,,,,no,,yes,,asphalt,yes,,{'highway': 'cycleway'},523,Achtse Barrier-Spaaihoef,219.44557937066406
12163891,way,Oude Bossche Baan,cycleway,,,,,,,no,,,,asphalt,,,{'highway': 'cycleway'},511,Driehoeksbos,145.80454394428872
12164182,way,Bezuidenhoutseweg,cycleway,,,,,,,yes,,,,paving_stones,yes,,{'highway': 'cycleway'},426,Vredeoord,32.51891419390044
13862597,way,,cycleway,,,,,,,,,yes,no,asphalt,,,{'highway': 'cycleway'},633,Grasrijk,10.448593078175316
16561502,way,Oude Bossche Baan,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},522,Achtse Barrier-Gunterslaer,672.8352962235563
16561502,way,Oude Bossche Baan,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},523,Achtse Barrier-Spaaihoef,88.04715146574861
17061331,way,Onze Lieve Vrouwestraat,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},115,TU-terrein,107.0094430549438
17061331,way,Onze Lieve Vrouwestraat,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},414,Woenselse Watermolen,22.768890235903854
19564358,way,,cycleway,,,,,,,no,,yes,,asphalt,yes,,{'highway': 'cycleway'},726,Gennep,65.65105278495902
19564945,way,Professor Holstlaan,cycleway,,,,,,,no,,,,,yes,,{'highway': 'cycleway'},726,Gennep,428.2710916096758
19722418,way,Burghstraat,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},212,Rochusbuurt,9.760058599617988
19722418,way,Burghstraat,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},214,Tuindorp,2.3567144696808344
21808839,way,,cycleway,,,,,,,no,,,,paving_stones,,30,{'highway': 'cycleway'},335,'t Hofke,93.18556403448198
21808841,way,,cycleway,,,,,,,no,,,,paving_stones,,,{'highway': 'cycleway'},335,'t Hofke,75.02463500802978
21808845,way,,cycleway,,,,,,,no,,,,asphalt,,,{'highway': 'cycleway'},335,'t Hofke,216.61085958803557
21808850,way,Bandalaan,cycleway,,,,,,,,,,,asphalt,,,{'highway': 'cycleway'},335,'t Hofke,7.546308370279773
21808851,way,,cycleway,,,,,,,,,,,dirt,,,{'highway': 'cycleway'},335,'t Hofke,10.50812303595183
21808855,way,Tongelresestraat,cycleway,,,,,,,yes,,yes,,paving_stones,yes,,{'highway': 'cycleway'},333,"Muschberg, Geestenberg",193.12290498867225
21808855,way,Tongelresestraat,cycleway,,,,,,,yes,,yes,,paving_stones,yes,,{'highway': 'cycleway'},335,'t Hofke,36.32055292721931
22154138,way,'t Hofke,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},335,'t Hofke,124.97115991068756
22516048,way,,cycleway,,,,,,,,,,,fine_gravel,,,{'highway': 'cycleway'},436,Eckartdal,51.7727623128283
22690317,way,Picushof,cycleway,designated,,,,,,,,,,paving_stones,,,{'highway': 'cycleway'},312,Lakerlopen,8.77490649789613
22742271,way,Stationsweg,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},115,TU-terrein,52.72320893234108
22742271,way,Stationsweg,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},311,Villapark,10.427229677817607
22948627,way,,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},115,TU-terrein,25.009264423040506
22955246,way,Nuenenseweg,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},436,Eckartdal,15.505491481699803
22955246,way,Nuenenseweg,cycleway,,,,,,,yes,,,,asphalt,yes,,{'highway': 'cycleway'},435,Oude Gracht-Oost,0.6406698518608999
22955247,way,Sterrenlaan,cycleway,,,,,,,no,,yes,,asphalt,yes,,{'highway': 'cycleway'},542,Luytelaer,26.792615117078892
23021512,way,Zwembadweg,cycleway,designated,,,,,,,,designated,,paving_stones,yes,,{'highway': 'cycleway'},112,Bergen,14.394471542371969
23125037,way,,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},432,Oude Toren,81.97300521539957
23125038,way,,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},432,Oude Toren,2.914687315869169
23125087,way,,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},432,Oude Toren,47.45049348580187
23195873,way,Koudenhovenseweg Zuid,cycleway,,,,,,,yes,,,,,yes,,{'highway': 'cycleway'},335,'t Hofke,98.77091395245952
23196092,way,,cycleway,,,,,,,,,,,paving_stones,yes,,{'highway': 'cycleway'},434,Oude Gracht-West,56.45494688954511
23196094,way,Melpomenestraat,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},434,Oude Gracht-West,71.10435670354485
23196095,way,Generaal Pattonlaan,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},431,Generalenbuurt,224.6813086887572
23196096,way,,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},431,Generalenbuurt,19.023786578060694
23196096,way,,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},434,Oude Gracht-West,34.78082769120314
23447714,way,,cycleway,,,,,,,no,,,,paving_stones,,,{'highway': 'cycleway'},335,'t Hofke,10.376469718993082
23447717,way,Celebeslaan,cycleway,,,,,,,no,,,,paving_stones,yes,,{'highway': 'cycleway'},335,'t Hofke,19.22431221590629
23681095,way,Geldropseweg,cycleway,,,,,,,no,,,,asphalt,yes,,{'highway': 'cycleway'},211,Irisbuurt,115.90308098869919
23708794,way,Dominee Theodor Fliednerstraat,cycleway,,,,,,,,,,,asphalt,yes,,{'highway': 'cycleway'},433,Hondsheuvels,30.127723703634096
